row_id,customer_id,movement_date,movement_type,mrr_movement_usd
1578,cus_e040963a-dac2-11e7-a495-c7e8a1dbd57d,2019-02-01,expansion,64.0458
1368,cus_e1c72da8-b4f1-11e7-bd3d-e780136ca988,2018-10-05,reactivation,64.0458
293,cus_81b0a38c-9d0a-11e5-b17c-438949433fa4,2016-08-20,reactivation,64.0458
417,cus_c8449216-18ea-11e6-afdb-3f0395a8abf2,2017-02-03,reactivation,64.0458
261,cus_028aa684-9d0a-11e5-a2be-a3babe3be0f7,2016-06-17,reactivation,64.0458
1221,cus_9eb26878-c88f-11e7-9477-d72594edb282,2018-07-20,reactivation,64.0458
1227,cus_a337c7a2-9d09-11e5-b363-d3c2519e77bb,2018-07-24,reactivation,64.0458
648,cus_b7647d7e-b31f-11e6-a396-0fd29ffa7440,2017-08-22,reactivation,64.0458
1639,cus_1951e3e6-fcc0-11e8-92ea-d35d78418ee6,2019-03-02,churn,-64.0458
1288,cus_8a4f0fa4-02d1-11e8-9095-778c85a67d99,2018-08-28,churn,-64.0458
1509,cus_7e427d22-81c6-11e7-a7e6-3ff6f1c6c6ef,2018-12-20,churn,-64.0458
1513,cus_b0c4b896-a484-11e8-b38b-47d7c458717c,2018-12-24,churn,-64.0458
1449,cus_d92e1d1c-b056-11e8-b518-4bbab1c1b7fa,2018-11-15,churn,-64.0458
1088,cus_b3ee2102-aed4-11e7-9924-cb7556598627,2018-05-02,churn,-64.0458
1873,cus_fbb89f2e-d24d-11e8-af94-93ba0e8c9b3c,2019-06-28,churn,-64.0458
1935,cus_2c709f94-9505-11e8-bbbe-139f64d8e485,2019-07-31,churn,-64.0458
1858,cus_d6e16dcc-1137-11e6-b6be-db0de40d8251,2019-06-23,churn,-64.0458
1206,cus_28dcfa08-624c-11e8-b05c-130622926ed9,2018-07-11,churn,-64.0458
891,cus_c101de5a-d6ad-11e7-a376-cf19f74be87f,2018-01-07,churn,-64.0458
1277,cus_cb49a2c6-3e6d-11e8-9863-d7f87e58064b,2018-08-22,churn,-64.0458
1207,cus_0a637970-3296-11e8-8b8a-534eab341d8d,2018-07-12,churn,-64.0458
1220,cus_389586ba-2d39-11e8-b4cd-2bb7f76f202f,2018-07-19,churn,-64.0458
1214,cus_9eb26878-c88f-11e7-9477-d72594edb282,2018-07-17,churn,-64.0458
747,cus_4fd3aba4-49f5-11e7-817d-b3dfebdb8d60,2017-10-19,churn,-64.0458
821,cus_100e4a08-82bf-11e7-9001-1ffd0336ac0f,2017-11-25,churn,-64.0458
1332,cus_6c0a3ad4-575d-11e7-a565-f3b32a5c5542,2018-09-21,churn,-64.0458
1349,cus_23856108-08b6-11e7-84d4-4ba15534f987,2018-09-28,churn,-64.0458
1268,cus_79a2020a-832f-11e7-a7ac-c3feba4b1ffc,2018-08-17,churn,-64.0458
1432,cus_2590c0b8-3715-11e7-9bee-93c1921850b1,2018-11-05,churn,-64.0458
1428,cus_c7e099e0-133f-11e8-91ed-4710873f4790,2018-11-02,churn,-64.0458
1430,cus_aa0984ce-d549-11e7-a846-57bca1ca5831,2018-11-03,churn,-64.0458
1633,cus_975dea4e-e77d-11e8-bc6c-1b18694f9fb9,2019-02-28,churn,-64.0458
1355,cus_9fe83826-5890-11e8-818d-e3514df044b0,2018-09-29,churn,-64.0458
1916,cus_1fda5e8e-c721-11e8-b2c9-0315990bd543,2019-07-24,churn,-64.0458
1437,cus_45a065a2-5e60-11e8-8b26-0f39134811e5,2018-11-08,churn,-64.0458
1707,cus_1162ca28-5e9c-11e8-8b30-ff61fb41c9a3,2019-03-31,churn,-64.0458
1933,cus_2267f15c-f264-11e8-8d1b-6f82d1536df4,2019-07-20,churn,-64.0458
1621,cus_a337c7a2-9d09-11e5-b363-d3c2519e77bb,2019-02-24,churn,-64.0458
1847,cus_d0122af0-bd00-11e8-b09e-e7c91de5edf7,2019-06-12,churn,-64.0458
1781,cus_2e6e196c-91ad-11e8-99d5-ef1206ae04e9,2019-05-02,churn,-64.0458
677,cus_65173940-1a43-11e7-9b56-2ba707d0a842,2017-09-07,churn,-64.0458
402,cus_c8449216-18ea-11e6-afdb-3f0395a8abf2,2017-01-24,churn,-64.0458
1057,cus_981a952c-e03a-11e7-a430-fbd9f4271b21,2018-04-20,churn,-64.0458
981,cus_cf2b580a-d832-11e6-ac22-4fe40c090955,2018-03-04,churn,-64.0458
1106,cus_c3ea3742-4c52-11e7-82ee-2f93241fc42d,2018-05-18,churn,-64.0458
940,cus_6d9dab42-c4d1-11e7-901c-630e75961c14,2018-02-05,churn,-64.0458
670,cus_cf8bf9ce-75ff-11e7-be2e-eb75c79dd1cf,2017-08-31,churn,-64.0458
1323,cus_0f9777ba-839b-11e8-a9ca-fb84649a2356,2018-09-19,churn,-64.0458
751,cus_4362ac96-97c8-11e7-a050-378879856af4,2017-10-22,churn,-64.0458
752,cus_b7647d7e-b31f-11e6-a396-0fd29ffa7440,2017-10-22,churn,-64.0458
437,cus_81b0a38c-9d0a-11e5-b17c-438949433fa4,2017-02-20,churn,-64.0458
876,cus_87b608c4-8649-11e7-a37a-f7b165048986,2017-12-29,churn,-64.0458
664,cus_3ddddd08-cc54-11e6-a19b-6baf4bdb2835,2017-08-30,churn,-64.0458
154,cus_8aa0cb52-9d0a-11e5-bf70-5bcfa2717df9,2015-11-19,churn,-64.0458
242,cus_a99bf1f0-e8cb-11e5-bcd1-c781948044be,2016-05-17,churn,-64.0458
1748,cus_92de1bda-f498-11e6-b4be-738af7e9e955,2019-04-22,churn,-64.0458
867,cus_1046ae04-7c46-11e7-ba6d-cf69e62c1c00,2017-12-23,churn,-64.0458
1700,cus_3f32879e-aa06-11e8-960a-975fd8bf85b3,2019-03-29,churn,-64.0458
1767,cus_c5d44fde-d248-11e8-88db-475ebb7f088d,2019-04-30,churn,-64.0458
1178,cus_b30b6e4a-9d09-11e5-bd98-5f1ebb01e246,2018-06-23,churn,-64.0458
1568,cus_b9199d8e-e6c6-11e8-99b2-fbf5892ac3d4,2019-01-30,churn,-64.0458
1309,cus_491692dc-6375-11e8-b787-a37bcf9fb337,2018-09-08,churn,-64.0458
1590,cus_1772d4be-a49f-11e8-8cc3-4feb497537a0,2019-02-04,churn,-64.0458
489,cus_4fa5ba60-eebe-11e6-ae2c-036947b2c9a4,2017-03-31,churn,-64.0458
1182,cus_a43ee0f2-94da-11e7-bea9-b3ca024d88ef,2018-06-28,churn,-64.0458
1763,cus_59907a3a-5d01-11e8-b280-074ecd96da74,2019-04-29,churn,-64.0458
1225,cus_68ff7b7a-4347-11e8-ae31-83a9c3ac3726,2018-07-23,churn,-64.0458
1049,cus_de90815e-de48-11e7-a5af-4f4c194c177f,2018-04-18,churn,-64.0458
1223,cus_ce1d96a0-9333-11e7-9ab0-9708dfe3847f,2018-07-21,churn,-64.0458
1026,cus_331098ca-f264-11e7-bd56-fbdbc66ceecb,2018-04-01,churn,-64.0458
1194,cus_8372a996-07b5-11e8-a3bf-9bb67aa7cf6b,2018-07-01,churn,-64.0458
1826,cus_d0972582-ce5a-11e8-b991-2711031399d6,2019-05-28,churn,-64.0458
900,cus_8c85f694-b410-11e7-8af4-8b28600eb5d8,2018-01-15,churn,-64.0458
1584,cus_37d221d8-dfe7-11e7-9050-2f406654d4e9,2019-02-03,churn,-64.0458
717,cus_55d5ebb6-5535-11e7-b717-1f27a01d0175,2017-09-29,churn,-64.0458
1097,cus_a6badf78-9d83-11e7-8c7f-9b6688fcc4bc,2018-05-09,churn,-64.0458
510,cus_c8449216-18ea-11e6-afdb-3f0395a8abf2,2017-04-25,churn,-64.0458
1195,cus_58ba02bc-85aa-11e8-8a9e-534cac035620,2018-07-02,contraction,-64.0458
201,cus_ecfcc25a-ca88-11e5-a8b2-dbd4565a5840,2016-02-17,new_biz,42.6258
501,cus_705b1e2c-0b46-11e7-89dc-b3b5fafbac76,2017-04-18,new_biz,42.6258
633,cus_d6bacc92-77b8-11e7-9bb4-1b66cacee660,2017-08-09,new_biz,42.6258
897,cus_b7e144ee-e1a4-11e7-be5b-2346c4673b49,2018-01-12,new_biz,42.6258
540,cus_2e14ec1c-3753-11e7-ae8a-878c7df691c9,2017-05-23,new_biz,42.6258
682,cus_856858fc-9705-11e7-884a-b3ce3dca2bbb,2017-09-11,new_biz,42.6258
839,cus_63ac914e-caac-11e7-9894-b717f422a49a,2017-12-07,new_biz,42.6258
765,cus_129513ee-6ac1-11e7-8ea5-136cd5997ca5,2017-10-30,new_biz,42.6258
594,cus_d503c5a6-5d9c-11e7-b5e8-a7a10924dff4,2017-07-01,new_biz,42.6258
384,cus_c7b5565c-ce6e-11e6-bdaa-57d946e728e7,2016-12-30,new_biz,42.6258
819,cus_d8192184-c627-11e7-b9aa-a3185b5dce94,2017-11-24,new_biz,42.6258
740,cus_58ada0ea-a364-11e7-852b-0b4b0b4fb0c5,2017-10-16,new_biz,42.6258
741,cus_aa3e95c8-aa0c-11e7-bde4-735dbeb44e34,2017-10-16,new_biz,42.6258
816,cus_e8d3c74c-c62a-11e7-9a67-df909402e0f8,2017-11-23,new_biz,42.6258
817,cus_721a1bba-cae9-11e7-aa47-2fb44231fa71,2017-11-23,new_biz,42.6258
736,cus_7e9b1e44-a789-11e7-8cd8-1b6f3a92bfe3,2017-10-13,new_biz,42.6258
567,cus_b8224f4e-2b3c-11e7-be9f-ab61fec8e61a,2017-06-20,new_biz,42.6258
204,cus_be002cbe-9f34-11e5-99d0-fb5a86453081,2016-02-24,new_biz,42.6258
1415,cus_adf06aaa-db22-11e8-9bab-fb31fea96ca8,2018-10-30,new_biz,42.6258
527,cus_8b50e112-2f04-11e7-a971-a7d974a774e7,2017-05-05,new_biz,42.6258
602,cus_cda85064-60b3-11e7-a187-1b211964b0a1,2017-07-08,new_biz,42.6258
666,cus_b7529538-884d-11e7-b0eb-c37c20601aac,2017-08-30,new_biz,42.6258
778,cus_3637f59c-bd6d-11e7-b922-3797e2fcb02f,2017-11-03,new_biz,42.6258
480,cus_e7c498fc-1619-11e7-95ef-83be002c26e2,2017-03-30,new_biz,42.6258
507,cus_f5ddfee2-0afc-11e7-bc70-0fec906ada23,2017-04-24,new_biz,42.6258
555,cus_58ef5020-4b4f-11e7-97ad-a3574d088263,2017-06-07,new_biz,42.6258
515,cus_e127fd88-28c3-11e7-affd-1b4c980868ec,2017-04-28,new_biz,42.6258
519,cus_df41bfcc-2b61-11e7-9a38-a7806e442ef5,2017-04-28,new_biz,42.6258
798,cus_a470cdd8-b320-11e7-a337-c3da2a5ac033,2017-11-15,new_biz,42.6258
623,cus_8f276988-663f-11e7-ae0b-df1fa799bbb4,2017-07-29,new_biz,42.6258
387,cus_accda274-c061-11e6-a23d-a78d8a9b1df9,2017-01-01,new_biz,42.6258
710,cus_1b774c36-82a2-11e7-98dd-d327fd1a6f71,2017-09-27,new_biz,42.6258
842,cus_4b8702fe-d8fb-11e7-9b29-4b1ffcfce83d,2017-12-11,new_biz,42.6258
854,cus_afe6613a-de83-11e7-82b8-9795ed029634,2017-12-18,new_biz,42.6258
855,cus_618880b6-e3c6-11e7-bd08-1f1b3f80ba26,2017-12-18,new_biz,42.6258
612,cus_eae404ec-6e2e-11e7-aaea-f3193e385d38,2017-07-21,new_biz,42.6258
787,cus_11873a4e-12f7-11e7-9e3a-dffcb012079e,2017-11-08,new_biz,42.6258
649,cus_c8509a28-810f-11e7-9347-d35f8d9f8c6d,2017-08-22,new_biz,42.6258
619,cus_6c0a3ad4-575d-11e7-a565-f3b32a5c5542,2017-07-26,new_biz,42.6258
899,cus_cc68e4fa-da8b-11e7-80b7-0fd70e871f14,2018-01-15,new_biz,42.6258
1869,cus_3dbaa4be-a0a6-11e8-9fe6-239abd25696b,2019-06-24,expansion,42.6258
1262,cus_e83f3820-c882-11e7-b393-dfce24727bc1,2018-08-14,expansion,42.6258
1913,cus_92fd7030-2b9b-11e8-b863-7b7be761311f,2019-07-23,expansion,42.6258
203,cus_bd388bc8-9d09-11e5-ad57-fb626114c724,2016-02-20,expansion,42.6258
1575,cus_6b1cb4b0-a381-11e7-b531-b326cce34553,2019-02-01,expansion,42.6258
1580,cus_639ccb36-d0c0-11e8-95e3-f70e226c53e0,2019-02-01,expansion,42.6258
191,cus_79c41abe-9d0a-11e5-b3e7-eb4011b2d29f,2016-01-31,reactivation,42.6258
656,cus_c700f352-9d09-11e5-9a51-0340b6895042,2017-08-28,reactivation,42.6258
1511,cus_e8d3c74c-c62a-11e7-9a67-df909402e0f8,2018-12-23,churn,-42.6258
632,cus_ecfcc25a-ca88-11e5-a8b2-dbd4565a5840,2017-08-07,churn,-42.6258
1085,cus_532e18a0-99cb-11e6-ba59-bb5258b28322,2018-05-01,churn,-42.6258
1506,cus_c700f352-9d09-11e5-9a51-0340b6895042,2018-12-19,churn,-42.6258
250,cus_ac4bab74-9d09-11e5-a6e7-8beb286404ef,2016-06-01,churn,-42.6258
1142,cus_8b50e112-2f04-11e7-a971-a7d974a774e7,2018-06-05,churn,-42.6258
769,cus_888766b0-4c8f-11e7-b7a4-1f24bf89674e,2017-10-31,churn,-42.6258
841,cus_11873a4e-12f7-11e7-9e3a-dffcb012079e,2017-12-08,churn,-42.6258
807,cus_bd388bc8-9d09-11e5-ad57-fb626114c724,2017-11-21,churn,-42.6258
1636,cus_df41bfcc-2b61-11e7-9a38-a7806e442ef5,2019-02-28,churn,-42.6258
1703,cus_adf06aaa-db22-11e8-9bab-fb31fea96ca8,2019-03-30,churn,-42.6258
756,cus_2e14ec1c-3753-11e7-ae8a-878c7df691c9,2017-10-23,churn,-42.6258
1607,cus_d6bacc92-77b8-11e7-9bb4-1b66cacee660,2019-02-11,churn,-42.6258
871,cus_f5ddfee2-0afc-11e7-bc70-0fec906ada23,2017-12-24,churn,-42.6258
830,cus_129513ee-6ac1-11e7-8ea5-136cd5997ca5,2017-11-30,churn,-42.6258
1738,cus_58ada0ea-a364-11e7-852b-0b4b0b4fb0c5,2019-04-16,churn,-42.6258
1526,cus_c7b5565c-ce6e-11e6-bdaa-57d946e728e7,2018-12-31,churn,-42.6258
291,cus_be002cbe-9f34-11e5-99d0-fb5a86453081,2016-08-14,churn,-42.6258
1313,cus_856858fc-9705-11e7-884a-b3ce3dca2bbb,2018-09-11,churn,-42.6258
643,cus_cbda8eb6-2f51-11e7-8cff-83e6d4541c46,2017-08-17,churn,-42.6258
1812,cus_b8224f4e-2b3c-11e7-be9f-ab61fec8e61a,2019-05-20,churn,-42.6258
920,cus_8f276988-663f-11e7-ae0b-df1fa799bbb4,2018-01-29,churn,-42.6258
578,cus_fc2c14d8-ddab-11e6-8000-737102d98529,2017-06-26,contraction,-42.6258
895,cus_c551dc6a-a937-11e7-9aa5-0b7a684b7d98,2018-01-10,new_biz,171.1458
683,cus_38666aa6-88fc-11e7-93a8-4f0975af9488,2017-09-11,new_biz,171.1458
1563,cus_6f3eb9ce-14f7-11e9-85c8-5f9bf3291852,2019-01-28,new_biz,171.1458
832,cus_e040963a-dac2-11e7-a495-c7e8a1dbd57d,2017-12-01,new_biz,171.1458
1125,cus_82fa6a50-3364-11e8-8039-2fcde3585c55,2018-05-30,new_biz,171.1458
1841,20,2019-06-11,new_biz,171.1458
1606,cus_b67ea646-2e0b-11e9-ad7d-5bde270a8d1b,2019-02-11,new_biz,171.1458
725,cus_62c3e95c-89c6-11e7-b69e-4b552adc7c0b,2017-10-02,new_biz,171.1458
1539,cus_b346c41c-093b-11e9-8637-e7ff555a41a2,2019-01-08,new_biz,171.1458
665,cus_2ebe3dde-792b-11e7-aad5-b7ae3600151c,2017-08-30,new_biz,171.1458
1892,45,2019-07-08,new_biz,171.1458
1461,cus_585e52c4-f309-11e8-90c7-5350853bb33a,2018-11-23,new_biz,171.1458
1602,cus_044a8bc4-0238-11e9-992c-17eaf2384c3a,2019-02-08,new_biz,171.1458
911,cus_08d39b52-d482-11e7-a7d3-1f2860bcfc96,2018-01-22,new_biz,171.1458
776,cus_ad16009c-8c34-11e7-a5d3-87353f4c7fa0,2017-11-02,new_biz,171.1458
396,cus_905171aa-df21-11e6-a115-e37cdd905a20,2017-01-13,new_biz,171.1458
317,cus_e0fb6d3a-74ec-11e6-9131-37a69a128f1f,2016-09-23,new_biz,171.1458
1648,cus_2e9a8070-20d1-11e9-b4c2-f348ad9364ca,2019-03-06,new_biz,171.1458
17,cus_ec9cf192-9d09-11e5-a762-73aeb9c263ed,2015-04-15,new_biz,31.9158
37,cus_53806e3e-9d0a-11e5-a2ec-77dce3539bf0,2015-05-21,new_biz,31.9158
351,cus_8b10f704-9f81-11e6-a2bb-1392fd79bfb0,2016-11-14,new_biz,31.9158
330,cus_713224a4-8576-11e6-ba6d-334a3535a7c6,2016-10-08,new_biz,31.9158
135,cus_97f86558-9d0a-11e5-bea3-6bc3bdeba048,2015-10-29,new_biz,31.9158
296,cus_c297ab6c-69f0-11e6-91e1-47f405c1b61e,2016-08-24,new_biz,31.9158
121,cus_8819a23c-9d0a-11e5-9cb2-5f8d78dd1901,2015-10-20,new_biz,31.9158
280,cus_e334ebe4-3df6-11e6-b210-abb178407d6b,2016-07-12,new_biz,31.9158
464,cus_c56737fe-f753-11e6-a4fc-5b1277a3bbfa,2017-03-10,new_biz,31.9158
416,cus_fa175506-e475-11e6-8314-ebccfccc1ae0,2017-02-02,new_biz,31.9158
18,cus_9b36e7d6-9d09-11e5-973c-7b4743c77345,2015-04-26,new_biz,31.9158
20,cus_4461afc6-9d0a-11e5-af1c-97d40e07a18d,2015-04-29,new_biz,31.9158
3,cus_19f7ebba-9d0a-11e5-b735-078e07a684cb,2015-03-17,new_biz,31.9158
179,cus_95f9e164-ce64-11e6-ac38-af70a90db5a0,2016-01-19,new_biz,31.9158
405,cus_67576240-de37-11e6-a417-379cc2af411d,2017-01-26,new_biz,31.9158
166,cus_a9ac9828-a58e-11e5-ad00-7f3b72d5870f,2015-12-18,new_biz,31.9158
5,cus_ac4bab74-9d09-11e5-a6e7-8beb286404ef,2015-03-25,new_biz,31.9158
6,cus_ec9d5ea2-9d09-11e5-a794-23903221747f,2015-03-25,new_biz,31.9158
7,cus_ec9c78e8-9d09-11e5-a73a-9b33b72f9cf0,2015-03-25,new_biz,31.9158
9,cus_c3bbee86-9d09-11e5-ba14-3387a6c887c3,2015-03-25,new_biz,31.9158
271,cus_b8e063e2-28c4-11e6-904c-5ba77172664a,2016-06-30,new_biz,31.9158
30,cus_dae73f3e-9d09-11e5-9e32-efc2061ea443,2015-05-07,new_biz,31.9158
4,cus_ec9d74f0-9d09-11e5-a79d-fbff4d4694d4,2015-03-24,new_biz,31.9158
10,cus_c700f352-9d09-11e5-9a51-0340b6895042,2015-03-26,new_biz,31.9158
471,cus_16cbfde8-0963-11e7-bd45-17d801a9cacd,2017-03-17,new_biz,31.9158
269,cus_2bf35a88-3856-11e6-9321-5b9c42982ff4,2016-06-27,new_biz,31.9158
153,cus_c762949a-9d09-11e5-ab87-df5bb37c431b,2015-11-18,new_biz,31.9158
152,cus_a337c7a2-9d09-11e5-b363-d3c2519e77bb,2015-11-18,new_biz,31.9158
65,cus_6cb5ec4e-9d0a-11e5-8a49-3fc4d75499a0,2015-07-23,new_biz,31.9158
449,cus_d446bd80-3c90-11e7-9244-f72d67f30196,2017-02-27,new_biz,31.9158
170,cus_904e3b0a-a946-11e5-b634-273555ffb71d,2015-12-24,new_biz,31.9158
304,cus_7f094f68-6dfb-11e6-a725-df6c2635f905,2016-09-05,new_biz,31.9158
113,cus_916059ee-9d0a-11e5-a2fd-0f0b197b147f,2015-10-06,new_biz,31.9158
29,cus_9e4f08e4-9d0a-11e5-b83e-6f533af11953,2015-05-06,new_biz,31.9158
451,cus_150a355c-fd32-11e6-8f1b-6fc56fb249c7,2017-02-28,new_biz,31.9158
343,cus_738e4ce2-9b50-11e6-994d-bb9227df2288,2016-10-26,new_biz,31.9158
394,cus_c35fb516-bbb3-11e6-a6c9-3391d6d8f677,2017-01-12,new_biz,31.9158
310,cus_1ce82de8-78cf-11e6-bce5-b3ca9a02d34f,2016-09-12,new_biz,31.9158
13,cus_ec9c807c-9d09-11e5-a73e-a7a4ebf9dc76,2015-03-27,new_biz,31.9158
433,cus_d8842fd8-ed0b-11e6-99ee-df1187f716c7,2017-02-16,new_biz,31.9158
434,cus_a85a30fc-eea8-11e6-8af0-639e91017459,2017-02-16,new_biz,31.9158
428,cus_1de472ce-e9ea-11e6-9f18-8f714ded8a09,2017-02-13,new_biz,31.9158
14,cus_ec9d65aa-9d09-11e5-a797-d3566f587a93,2015-03-31,new_biz,31.9158
443,cus_544e3c3c-ec65-11e6-87e6-4feffacded01,2017-02-23,new_biz,31.9158
344,cus_532e18a0-99cb-11e6-ba59-bb5258b28322,2016-10-30,new_biz,31.9158
366,cus_4222b056-b713-11e6-9623-b3dc5c2a2927,2016-11-30,new_biz,31.9158
264,cus_e95f95c6-384e-11e6-8b67-dfd7098a0b4c,2016-06-22,new_biz,31.9158
139,cus_81b0a38c-9d0a-11e5-b17c-438949433fa4,2015-11-03,new_biz,31.9158
76,cus_19f7ebba-9d0a-11e5-b735-078e07a684cb,2015-08-18,expansion,31.9158
1706,cus_7514ded6-9d0a-11e5-bb01-5714c444915a,2019-03-31,expansion,31.9158
534,cus_d446bd80-3c90-11e7-9244-f72d67f30196,2017-05-18,expansion,31.9158
147,cus_70e50908-9d0a-11e5-87cd-939ea1371c94,2015-11-12,expansion,31.9158
72,cus_19f7ebba-9d0a-11e5-b735-078e07a684cb,2015-08-05,reactivation,31.9158
1210,cus_16cbfde8-0963-11e7-bd45-17d801a9cacd,2018-07-16,reactivation,31.9158
144,cus_19421f1a-9d0a-11e5-94da-9718c2cf6ab9,2015-11-07,reactivation,31.9158
111,cus_756bfcde-9d0a-11e5-b7a3-5f356f91e83d,2015-10-02,reactivation,31.9158
169,cus_9e4f08e4-9d0a-11e5-b83e-6f533af11953,2015-12-24,reactivation,31.9158
84,cus_9b36e7d6-9d09-11e5-973c-7b4743c77345,2015-09-01,reactivation,31.9158
133,cus_ec9c807c-9d09-11e5-a73e-a7a4ebf9dc76,2015-10-27,churn,-31.9158
1370,cus_16cbfde8-0963-11e7-bd45-17d801a9cacd,2018-10-07,churn,-31.9158
69,cus_19f7ebba-9d0a-11e5-b735-078e07a684cb,2015-08-01,churn,-31.9158
70,cus_4461afc6-9d0a-11e5-af1c-97d40e07a18d,2015-08-01,churn,-31.9158
236,cus_c762949a-9d09-11e5-ab87-df5bb37c431b,2016-04-30,churn,-31.9158
884,cus_150a355c-fd32-11e6-8f1b-6fc56fb249c7,2018-01-02,churn,-31.9158
199,cus_ec9cf192-9d09-11e5-a762-73aeb9c263ed,2016-02-10,churn,-31.9158
163,cus_756bfcde-9d0a-11e5-b7a3-5f356f91e83d,2015-12-02,churn,-31.9158
219,cus_7ab0a884-9d0a-11e5-943c-775ceaa2bc4a,2016-03-22,churn,-31.9158
1327,cus_53806e3e-9d0a-11e5-a2ec-77dce3539bf0,2018-09-21,churn,-31.9158
1202,cus_16cbfde8-0963-11e7-bd45-17d801a9cacd,2018-07-08,churn,-31.9158
808,cus_8b10f704-9f81-11e6-a2bb-1392fd79bfb0,2017-11-21,churn,-31.9158
1629,cus_97f86558-9d0a-11e5-bea3-6bc3bdeba048,2019-02-27,churn,-31.9158
73,cus_9b36e7d6-9d09-11e5-973c-7b4743c77345,2015-08-10,churn,-31.9158
178,cus_19421f1a-9d0a-11e5-94da-9718c2cf6ab9,2016-01-16,churn,-31.9158
208,cus_916059ee-9d0a-11e5-a2fd-0f0b197b147f,2016-02-27,churn,-31.9158
165,cus_c700f352-9d09-11e5-9a51-0340b6895042,2015-12-17,churn,-31.9158
243,cus_d4c104f0-9d09-11e5-b6ea-e3a4afbebf1f,2016-05-21,churn,-31.9158
176,cus_904e3b0a-a946-11e5-b634-273555ffb71d,2016-01-11,churn,-31.9158
175,cus_a337c7a2-9d09-11e5-b363-d3c2519e77bb,2016-01-10,churn,-31.9158
526,cus_7f094f68-6dfb-11e6-a725-df6c2635f905,2017-05-05,churn,-31.9158
1034,cus_1ce82de8-78cf-11e6-bce5-b3ca9a02d34f,2018-04-12,churn,-31.9158
197,cus_81b0a38c-9d0a-11e5-b17c-438949433fa4,2016-02-05,churn,-31.9158
557,cus_c35fb516-bbb3-11e6-a6c9-3391d6d8f677,2017-06-12,churn,-31.9158
167,cus_9e4f08e4-9d0a-11e5-b83e-6f533af11953,2015-12-22,churn,-31.9158
563,cus_a85a30fc-eea8-11e6-8af0-639e91017459,2017-06-16,churn,-31.9158
158,cus_6cb5ec4e-9d0a-11e5-8a49-3fc4d75499a0,2015-11-25,churn,-31.9158
504,cus_e95f95c6-384e-11e6-8b67-dfd7098a0b4c,2017-04-22,churn,-31.9158
290,cus_9e4f08e4-9d0a-11e5-b83e-6f533af11953,2016-08-14,churn,-31.9158
82,cus_ec9d5ea2-9d09-11e5-a794-23903221747f,2015-08-31,churn,-31.9158
1822,cus_2bf35a88-3856-11e6-9321-5b9c42982ff4,2019-05-27,churn,-31.9158
309,cus_19f7ebba-9d0a-11e5-b735-078e07a684cb,2016-09-08,churn,-31.9158
289,cus_e334ebe4-3df6-11e6-b210-abb178407d6b,2016-08-12,churn,-31.9158
785,cus_713224a4-8576-11e6-ba6d-334a3535a7c6,2017-11-08,churn,-31.9158
915,cus_fa175506-e475-11e6-8314-ebccfccc1ae0,2018-01-23,churn,-31.9158
215,cus_ec9c78e8-9d09-11e5-a73a-9b33b72f9cf0,2016-03-17,churn,-31.9158
442,cus_c297ab6c-69f0-11e6-91e1-47f405c1b61e,2017-02-23,churn,-31.9158
213,cus_70e50908-9d0a-11e5-87cd-939ea1371c94,2016-03-16,churn,-31.9158
75,cus_19f7ebba-9d0a-11e5-b735-078e07a684cb,2015-08-18,contraction,-31.9158
535,cus_d446bd80-3c90-11e7-9244-f72d67f30196,2017-05-18,contraction,-31.9158
189,cus_2971019e-9d0a-11e5-b08c-5f2f9edd58df,2016-01-28,contraction,-31.9158
93,cus_7f2a5644-9d0a-11e5-88b5-33ce20f884b4,2015-09-11,new_biz,21.2058
94,cus_7fb747ca-9d0a-11e5-a7a3-3799a6ab4dd3,2015-09-11,new_biz,21.2058
71,cus_96b1daf8-9d0a-11e5-a270-cfdf9267ae5e,2015-08-05,new_biz,21.2058
1,cus_60f3e708-9d0a-11e5-bd55-fb6149a874df,2015-03-01,new_biz,21.2058
54,cus_5a1335f6-9d0a-11e5-b1cb-fb36ed224c15,2015-06-30,new_biz,21.2058
96,cus_7103bdc6-9d0a-11e5-8e93-27aee8b046df,2015-09-14,new_biz,21.2058
2,cus_ec9d70cc-9d09-11e5-a79c-cbf50fedc1dd,2015-03-16,new_biz,21.2058
103,cus_bd388bc8-9d09-11e5-ad57-fb626114c724,2015-09-21,new_biz,21.2058
43,cus_28b79e16-9d0a-11e5-b562-fbb6ad362242,2015-05-30,new_biz,21.2058
57,cus_4d84dc7c-9d0a-11e5-b478-0b138d2579c3,2015-07-10,new_biz,21.2058
11,cus_ec9c6402-9d09-11e5-a733-771defea8f3f,2015-03-26,new_biz,21.2058
88,cus_96449c8c-9d09-11e5-b5b5-c3d6ae0b54c7,2015-09-07,new_biz,21.2058
77,cus_756bfcde-9d0a-11e5-b7a3-5f356f91e83d,2015-08-20,new_biz,21.2058
87,cus_f7b7f2d4-9d09-11e5-8c39-fb96003e37c2,2015-09-05,new_biz,21.2058
64,cus_19421f1a-9d0a-11e5-94da-9718c2cf6ab9,2015-07-22,new_biz,21.2058
62,cus_6a0af7be-9d0a-11e5-bfdf-3b5806611649,2015-07-21,new_biz,21.2058
86,cus_711e63ec-9d0a-11e5-943f-4feddc191e79,2015-09-03,new_biz,21.2058
12,cus_ec9d51c8-9d09-11e5-a78e-8f164185e94b,2015-03-27,new_biz,21.2058
